Bitstamp-Bid,Bitstamp-Ask,Binance-bid,Binance-ask
3/21/2018, 3:06:31 PM,0.00007620,0.00007631,0.00007641,0.00007650
3/21/2018, 3:06:32 PM,0.00007620,0.00007631,0.00007641,0.00007650
3/21/2018, 3:06:33 PM,0.00007620,0.00007631,0.00007641,0.00007649
3/21/2018, 3:06:34 PM,0.00007620,0.00007631,0.00007643,0.00007650
3/21/2018, 3:06:35 PM,0.00007617,0.00007620,0.00007644,0.00007650
3/21/2018, 3:06:36 PM,0.00007617,0.00007620,0.00007644,0.00007650
3/21/2018, 3:06:37 PM,0.00007617,0.00007620,0.00007643,0.00007650
3/21/2018, 3:06:38 PM,0.00007617,0.00007620,0.00007643,0.00007650
3/21/2018, 3:06:39 PM,0.00007617,0.00007632,0.00007643,0.00007650
3/21/2018, 3:06:40 PM,0.00007617,0.00007632,0.00007651,0.00007653
3/21/2018, 3:06:41 PM,0.00007617,0.00007632,0.00007644,0.00007653
3/21/2018, 3:06:42 PM,0.00007617,0.00007632,0.00007644,0.00007651
3/21/2018, 3:06:43 PM,0.00007619,0.00007631,0.00007643,0.00007651
3/21/2018, 3:06:44 PM,0.00007619,0.00007631,0.00007643,0.00007651
3/21/2018, 3:06:46 PM,0.00007620,0.00007632,0.00007644,0.00007651
3/21/2018, 3:06:46 PM,0.00007620,0.00007632,0.00007644,0.00007651
3/21/2018, 3:06:47 PM,0.00007618,0.00007632,0.00007644,0.00007653
3/21/2018, 3:06:48 PM,0.00007618,0.00007632,0.00007644,0.00007653
3/21/2018, 3:06:49 PM,0.00007620,0.00007632,0.00007644,0.00007652
3/21/2018, 3:06:50 PM,0.00007620,0.00007632,0.00007644,0.00007652
3/21/2018, 3:06:51 PM,0.00007620,0.00007632,0.00007644,0.00007652
3/21/2018, 3:06:52 PM,0.00007620,0.00007632,0.00007644,0.00007649
3/21/2018, 3:06:53 PM,0.00007620,0.00007632,0.00007644,0.00007649
3/21/2018, 3:06:54 PM,0.00007620,0.00007632,0.00007644,0.00007649
3/21/2018, 3:06:55 PM,0.00007618,0.00007632,0.00007644,0.00007649
3/21/2018, 3:06:56 PM,0.00007618,0.00007632,0.00007645,0.00007649
3/21/2018, 3:06:57 PM,0.00007619,0.00007632,0.00007645,0.00007649
3/21/2018, 3:06:58 PM,0.00007619,0.00007632,0.00007644,0.00007649
3/21/2018, 3:06:59 PM,0.00007620,0.00007632,0.00007644,0.00007649
3/21/2018, 3:07:00 PM,0.00007620,0.00007632,0.00007644,0.00007649
3/21/2018, 3:07:01 PM,0.00007620,0.00007632,0.00007647,0.00007649
3/21/2018, 3:07:02 PM,0.00007620,0.00007632,0.00007644,0.00007649
3/21/2018, 3:07:03 PM,0.00007620,0.00007632,0.00007644,0.00007650
3/21/2018, 3:07:04 PM,0.00007620,0.00007632,0.00007644,0.00007650
3/21/2018, 3:07:06 PM,0.00007620,0.00007632,0.00007649,0.00007650
3/21/2018, 3:07:06 PM,0.00007620,0.00007632,0.00007649,0.00007650
3/21/2018, 3:07:07 PM,0.00007619,0.00007632,0.00007649,0.00007650
3/21/2018, 3:07:09 PM,0.00007619,0.00007632,0.00007650,0.00007651
3/21/2018, 3:07:10 PM,0.00007620,0.00007632,0.00007650,0.00007651
3/21/2018, 3:07:11 PM,0.00007620,0.00007632,0.00007650,0.00007651
3/21/2018, 3:07:11 PM,0.00007620,0.00007632,0.00007650,0.00007651
3/21/2018, 3:07:13 PM,0.00007622,0.00007632,0.00007650,0.00007651
3/21/2018, 3:07:13 PM,0.00007622,0.00007632,0.00007650,0.00007651
3/21/2018, 3:07:14 PM,0.00007622,0.00007632,0.00007651,0.00007652
3/21/2018, 3:07:15 PM,0.00007624,0.00007632,0.00007650,0.00007652
3/21/2018, 3:07:16 PM,0.00007624,0.00007632,0.00007650,0.00007652
3/21/2018, 3:07:17 PM,0.00007624,0.00007632,0.00007650,0.00007652
3/21/2018, 3:07:19 PM,0.00007624,0.00007632,0.00007650,0.00007652
3/21/2018, 3:07:19 PM,0.00007625,0.00007632,0.00007650,0.00007652
3/21/2018, 3:07:21 PM,0.00007625,0.00007632,0.00007650,0.00007653
3/21/2018, 3:07:22 PM,0.00007625,0.00007632,0.00007650,0.00007653
3/21/2018, 3:07:23 PM,0.00007625,0.00007632,0.00007650,0.00007653
3/21/2018, 3:07:23 PM,0.00007625,0.00007632,0.00007650,0.00007655
3/21/2018, 3:07:25 PM,0.00007624,0.00007632,0.00007652,0.00007655
3/21/2018, 3:07:26 PM,0.00007624,0.00007632,0.00007650,0.00007651
3/21/2018, 3:07:27 PM,0.00007624,0.00007632,0.00007649,0.00007650
3/21/2018, 3:07:28 PM,0.00007624,0.00007632,0.00007644,0.00007650
3/21/2018, 3:07:28 PM,0.00007624,0.00007632,0.00007644,0.00007650
3/21/2018, 3:07:30 PM,0.00007624,0.00007632,0.00007655,0.00007657
3/21/2018, 3:07:30 PM,0.00007621,0.00007632,0.00007655,0.00007656
3/21/2018, 3:07:32 PM,0.00007621,0.00007632,0.00007649,0.00007656
3/21/2018, 3:07:33 PM,0.00007621,0.00007632,0.00007650,0.00007656
3/21/2018, 3:07:34 PM,0.00007621,0.00007632,0.00007649,0.00007656
3/21/2018, 3:07:34 PM,0.00007621,0.00007632,0.00007649,0.00007655
3/21/2018, 3:07:36 PM,0.00007621,0.00007632,0.00007649,0.00007655
3/21/2018, 3:07:36 PM,0.00007621,0.00007632,0.00007649,0.00007654
3/21/2018, 3:07:38 PM,0.00007621,0.00007632,0.00007644,0.00007654
3/21/2018, 3:07:39 PM,0.00007622,0.00007632,0.00007644,0.00007650
3/21/2018, 3:07:40 PM,0.00007622,0.00007632,0.00007644,0.00007650
3/21/2018, 3:07:40 PM,0.00007622,0.00007632,0.00007644,0.00007648
3/21/2018, 3:07:42 PM,0.00007621,0.00007632,0.00007644,0.00007648
3/21/2018, 3:07:42 PM,0.00007621,0.00007632,0.00007644,0.00007648
3/21/2018, 3:07:44 PM,0.00007621,0.00007632,0.00007644,0.00007650
3/21/2018, 3:07:45 PM,0.00007621,0.00007632,0.00007655,0.00007657
3/21/2018, 3:07:46 PM,0.00007618,0.00007632,0.00007644,0.00007657
3/21/2018, 3:07:46 PM,0.00007618,0.00007632,0.00007644,0.00007656
3/21/2018, 3:07:47 PM,0.00007618,0.00007632,0.00007644,0.00007656
3/21/2018, 3:07:48 PM,0.00007619,0.00007632,0.00007644,0.00007656
3/21/2018, 3:07:49 PM,0.00007619,0.00007632,0.00007644,0.00007650
3/21/2018, 3:07:51 PM,0.00007618,0.00007632,0.00007650,0.00007655
3/21/2018, 3:07:51 PM,0.00007618,0.00007632,0.00007650,0.00007655
3/21/2018, 3:07:53 PM,0.00007618,0.00007632,0.00007650,0.00007654
3/21/2018, 3:07:54 PM,0.00007618,0.00007632,0.00007650,0.00007654
3/21/2018, 3:07:55 PM,0.00007618,0.00007632,0.00007648,0.00007649
3/21/2018, 3:07:56 PM,0.00007618,0.00007632,0.00007645,0.00007649
3/21/2018, 3:07:57 PM,0.00007618,0.00007632,0.00007645,0.00007649
3/21/2018, 3:07:58 PM,0.00007618,0.00007632,0.00007645,0.00007648
3/21/2018, 3:07:59 PM,0.00007620,0.00007632,0.00007645,0.00007648
3/21/2018, 3:08:00 PM,0.00007620,0.00007632,0.00007645,0.00007648
3/21/2018, 3:08:01 PM,0.00007618,0.00007632,0.00007650,0.00007654
3/21/2018, 3:08:02 PM,0.00007618,0.00007632,0.00007650,0.00007654
3/21/2018, 3:08:03 PM,0.00007619,0.00007620,0.00007645,0.00007653
3/21/2018, 3:08:04 PM,0.00007619,0.00007632,0.00007645,0.00007650
3/21/2018, 3:08:05 PM,0.00007619,0.00007620,0.00007644,0.00007645
3/21/2018, 3:08:06 PM,0.00007619,0.00007620,0.00007645,0.00007649
3/21/2018, 3:08:45 PM,0.00007617,0.00007631,0.00007634,0.00007640
3/21/2018, 3:09:11 PM,0.00007617,0.00007631,0.00007635,0.00007638
3/21/2018, 3:09:12 PM,0.00007617,0.00007631,0.00007635,0.00007638
3/21/2018, 3:09:13 PM,0.00007617,0.00007627,0.00007635,0.00007638
3/21/2018, 3:09:14 PM,0.00007617,0.00007627,0.00007635,0.00007638
3/21/2018, 3:09:15 PM,0.00007617,0.00007631,0.00007635,0.00007637
3/21/2018, 3:09:16 PM,0.00007617,0.00007631,0.00007635,0.00007637
3/21/2018, 3:09:17 PM,0.00007617,0.00007631,0.00007635,0.00007637
3/21/2018, 3:09:24 PM,0.00007617,0.00007631,0.00007632,0.00007637
3/21/2018, 3:09:25 PM,0.00007617,0.00007631,0.00007632,0.00007637
3/21/2018, 3:09:26 PM,0.00007617,0.00007631,0.00007632,0.00007637
3/21/2018, 3:10:06 PM,0.00007617,0.00007629,0.00007630,0.00007631
3/21/2018, 3:10:08 PM,0.00007617,0.00007629,0.00007630,0.00007631
3/21/2018, 3:15:16 PM,0.00007646,0.00007668,0.00007670,0.00007672
3/21/2018, 3:15:17 PM,0.00007646,0.00007668,0.00007670,0.00007672
3/21/2018, 3:15:19 PM,0.00007636,0.00007670,0.00007672,0.00007677
3/21/2018, 3:15:20 PM,0.00007637,0.00007669,0.00007671,0.00007677
3/21/2018, 3:15:21 PM,0.00007637,0.00007669,0.00007671,0.00007677
3/21/2018, 3:15:22 PM,0.00007637,0.00007668,0.00007671,0.00007677
3/21/2018, 3:15:23 PM,0.00007637,0.00007668,0.00007671,0.00007677
3/21/2018, 3:15:24 PM,0.00007637,0.00007670,0.00007671,0.00007677
3/21/2018, 3:15:25 PM,0.00007637,0.00007670,0.00007672,0.00007677
3/21/2018, 3:15:26 PM,0.00007639,0.00007669,0.00007672,0.00007677
3/21/2018, 3:15:27 PM,0.00007639,0.00007669,0.00007672,0.00007677
3/21/2018, 3:15:28 PM,0.00007640,0.00007669,0.00007672,0.00007677
3/21/2018, 3:15:29 PM,0.00007640,0.00007669,0.00007672,0.00007677
3/21/2018, 3:15:30 PM,0.00007641,0.00007662,0.00007673,0.00007677
3/21/2018, 3:15:31 PM,0.00007641,0.00007662,0.00007673,0.00007677
3/21/2018, 3:15:32 PM,0.00007642,0.00007668,0.00007673,0.00007677
3/21/2018, 3:15:33 PM,0.00007642,0.00007668,0.00007673,0.00007677
3/21/2018, 3:15:34 PM,0.00007642,0.00007668,0.00007673,0.00007677
3/21/2018, 3:15:35 PM,0.00007642,0.00007668,0.00007673,0.00007677
3/21/2018, 3:15:46 PM,0.00007641,0.00007673,0.00007678,0.00007680
3/21/2018, 3:24:27 PM,0.00007633,0.00007666,0.00007631,0.00007632
3/21/2018, 3:54:41 PM,0.00007643,0.00007650,0.00007655,0.00007660
3/21/2018, 3:54:42 PM,0.00007643,0.00007650,0.00007655,0.00007659
3/21/2018, 3:54:43 PM,0.00007642,0.00007650,0.00007655,0.00007659
3/21/2018, 3:54:44 PM,0.00007642,0.00007650,0.00007655,0.00007659
3/21/2018, 3:54:45 PM,0.00007643,0.00007650,0.00007655,0.00007659
3/21/2018, 3:54:46 PM,0.00007643,0.00007650,0.00007655,0.00007660
3/21/2018, 3:54:47 PM,0.00007642,0.00007650,0.00007655,0.00007660
3/21/2018, 3:54:48 PM,0.00007642,0.00007650,0.00007656,0.00007658
3/21/2018, 3:54:49 PM,0.00007643,0.00007650,0.00007656,0.00007658
3/21/2018, 3:54:50 PM,0.00007643,0.00007650,0.00007656,0.00007658
3/21/2018, 3:54:51 PM,0.00007643,0.00007650,0.00007656,0.00007660
3/21/2018, 3:54:52 PM,0.00007643,0.00007650,0.00007656,0.00007660
3/21/2018, 3:54:53 PM,0.00007642,0.00007650,0.00007656,0.00007660
3/21/2018, 3:54:54 PM,0.00007642,0.00007650,0.00007656,0.00007659
3/21/2018, 3:54:55 PM,0.00007643,0.00007650,0.00007656,0.00007658
3/21/2018, 3:54:56 PM,0.00007643,0.00007650,0.00007656,0.00007658
3/21/2018, 3:54:57 PM,0.00007639,0.00007650,0.00007656,0.00007658
3/21/2018, 3:54:58 PM,0.00007639,0.00007650,0.00007656,0.00007658
3/21/2018, 3:54:59 PM,0.00007644,0.00007650,0.00007657,0.00007658
3/21/2018, 3:55:00 PM,0.00007644,0.00007650,0.00007657,0.00007658
3/21/2018, 3:55:01 PM,0.00007646,0.00007650,0.00007657,0.00007659
3/21/2018, 3:55:02 PM,0.00007646,0.00007650,0.00007656,0.00007659
3/21/2018, 3:55:03 PM,0.00007644,0.00007650,0.00007656,0.00007659
3/21/2018, 3:55:04 PM,0.00007644,0.00007650,0.00007656,0.00007658
3/21/2018, 3:55:05 PM,0.00007644,0.00007650,0.00007656,0.00007658
3/21/2018, 3:55:06 PM,0.00007644,0.00007650,0.00007656,0.00007658
3/21/2018, 3:55:07 PM,0.00007644,0.00007650,0.00007656,0.00007658
3/21/2018, 3:55:08 PM,0.00007644,0.00007650,0.00007656,0.00007658
3/21/2018, 3:55:09 PM,0.00007644,0.00007650,0.00007656,0.00007658
3/21/2018, 3:55:10 PM,0.00007644,0.00007650,0.00007656,0.00007658
3/21/2018, 3:55:11 PM,0.00007644,0.00007650,0.00007652,0.00007657
3/21/2018, 3:55:12 PM,0.00007644,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:13 PM,0.00007644,0.00007650,0.00007652,0.00007657
3/21/2018, 3:55:14 PM,0.00007644,0.00007650,0.00007652,0.00007657
3/21/2018, 3:55:15 PM,0.00007644,0.00007650,0.00007652,0.00007657
3/21/2018, 3:55:16 PM,0.00007644,0.00007650,0.00007652,0.00007657
3/21/2018, 3:55:17 PM,0.00007624,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:18 PM,0.00007624,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:19 PM,0.00007624,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:20 PM,0.00007624,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:21 PM,0.00007641,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:22 PM,0.00007641,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:23 PM,0.00007641,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:24 PM,0.00007641,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:25 PM,0.00007631,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:26 PM,0.00007631,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:27 PM,0.00007631,0.00007650,0.00007654,0.00007656
3/21/2018, 3:55:28 PM,0.00007631,0.00007650,0.00007654,0.00007656
3/21/2018, 3:55:29 PM,0.00007634,0.00007650,0.00007654,0.00007656
3/21/2018, 3:55:30 PM,0.00007634,0.00007650,0.00007654,0.00007656
3/21/2018, 3:55:31 PM,0.00007633,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:32 PM,0.00007633,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:33 PM,0.00007633,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:34 PM,0.00007633,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:35 PM,0.00007633,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:36 PM,0.00007633,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:37 PM,0.00007633,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:38 PM,0.00007633,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:39 PM,0.00007634,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:40 PM,0.00007634,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:41 PM,0.00007639,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:42 PM,0.00007639,0.00007650,0.00007653,0.00007656
3/21/2018, 3:55:43 PM,0.00007639,0.00007650,0.00007653,0.00007656
3/21/2018, 3:55:44 PM,0.00007639,0.00007650,0.00007653,0.00007656
3/21/2018, 3:55:45 PM,0.00007640,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:46 PM,0.00007640,0.00007650,0.00007652,0.00007656
3/21/2018, 3:55:47 PM,0.00007640,0.00007650,0.00007652,0.00007656
